,city,area,rooms,bathroom,parking_spaces,animal,furniture,hoa_(BRL),rent_amount_(BRL),property_tax_(BRL),fire_insurance_(BRL),target
4523,4.0,50.0,2.0,1.0,1.0,0.0,1.0,420.0,1150.0,0.0,15.0,7.3689703941345215
4524,4.0,54.0,1.0,1.0,1.0,0.0,0.0,612.0,2538.0,0.0,18.0,8.061171531677246
4525,3.0,38.0,1.0,1.0,0.0,0.0,1.0,375.0,1290.0,90.0,17.0,7.480428218841553
4526,1.0,115.0,3.0,2.0,2.0,0.0,1.0,570.0,1948.0,109.0,25.0,7.883446216583252
4527,0.0,70.0,2.0,1.0,1.0,0.0,1.0,150.0,1100.0,66.0,15.0,7.194437026977539
4528,3.0,102.0,3.0,4.0,3.0,0.0,0.0,2000.0,5800.0,459.0,75.0,9.028219223022461
4529,2.0,42.0,2.0,1.0,0.0,0.0,1.0,280.0,790.0,23.0,12.0,7.008505344390869
4530,4.0,70.0,2.0,2.0,1.0,1.0,1.0,280.0,1000.0,138.0,13.0,7.266827583312988
4531,4.0,52.0,2.0,1.0,0.0,0.0,1.0,616.0,1200.0,65.0,16.0,7.548555850982666
4532,4.0,800.0,4.0,5.0,8.0,0.0,1.0,0.0,12000.0,2334.0,181.0,9.583351135253906
4533,4.0,40.0,1.0,1.0,1.0,0.0,1.0,350.0,1780.0,0.0,23.0,7.675081729888916
4534,4.0,74.0,3.0,2.0,1.0,0.0,1.0,995.0,3000.0,0.0,39.0,8.302762031555176
4535,1.0,110.0,2.0,2.0,0.0,0.0,0.0,960.0,4200.0,218.0,54.0,8.60024642944336
4536,1.0,56.0,1.0,1.0,1.0,0.0,1.0,616.0,800.0,40.0,11.0,7.291656017303467
4537,2.0,46.0,1.0,1.0,1.0,0.0,1.0,190.0,1300.0,15.0,19.0,7.329749584197998
4538,4.0,125.0,3.0,3.0,1.0,0.0,1.0,674.0,2000.0,25.0,26.0,7.910590648651123
4539,0.0,224.0,4.0,4.0,4.0,0.0,0.0,2285.0,8500.0,1199.0,114.0,9.401042938232422
4540,4.0,58.0,1.0,2.0,1.0,1.0,0.0,830.0,4800.0,130.0,61.0,8.66939926147461
4541,4.0,400.0,6.0,6.0,8.0,0.0,0.0,3000.0,4335.0,1750.0,55.0,9.120525360107422
4542,4.0,58.0,1.0,1.0,1.0,0.0,1.0,610.0,1600.0,89.0,21.0,7.749753475189209
4543,4.0,52.0,1.0,1.0,0.0,0.0,0.0,425.0,3300.0,0.0,42.0,8.234299659729004
4544,2.0,82.0,3.0,1.0,2.0,0.0,1.0,400.0,800.0,30.0,12.0,7.125283241271973
4545,0.0,180.0,4.0,3.0,4.0,0.0,1.0,2477.0,4550.0,409.0,61.0,8.922391891479492
4546,4.0,58.0,2.0,2.0,1.0,0.0,1.0,940.0,1383.0,94.0,16.0,7.797291278839111
4547,0.0,600.0,5.0,3.0,6.0,0.0,1.0,0.0,15000.0,1667.0,246.0,9.735719680786133
4548,2.0,59.0,2.0,2.0,1.0,1.0,1.0,470.0,1250.0,56.0,19.0,7.493317127227783
4549,4.0,280.0,3.0,5.0,2.0,0.0,1.0,0.0,7000.0,625.0,106.0,8.953123092651367
4550,2.0,275.0,5.0,2.0,4.0,0.0,1.0,0.0,3200.0,250.0,57.0,8.162801742553711
4551,2.0,58.0,2.0,1.0,2.0,0.0,0.0,500.0,2100.0,45.0,31.0,7.892452239990234
4552,4.0,170.0,3.0,2.0,2.0,0.0,0.0,1970.0,9000.0,900.0,115.0,9.391911506652832
4553,4.0,16.0,1.0,1.0,0.0,1.0,1.0,0.0,850.0,9.0,11.0,6.769641876220703
4554,3.0,192.0,3.0,2.0,1.0,0.0,1.0,0.0,4500.0,350.0,69.0,8.501063346862793
4555,4.0,196.0,2.0,3.0,3.0,0.0,1.0,3210.0,5500.0,73.0,70.0,9.088624954223633
4556,4.0,45.0,1.0,1.0,1.0,1.0,0.0,800.0,4000.0,84.0,51.0,8.504310607910156
4557,4.0,40.0,1.0,1.0,0.0,0.0,1.0,300.0,1100.0,0.0,14.0,7.254884719848633
4558,4.0,289.0,3.0,3.0,2.0,1.0,1.0,2850.0,15000.0,777.0,191.0,9.842728614807129
4559,1.0,73.0,3.0,2.0,2.0,1.0,1.0,812.0,1500.0,204.0,20.0,7.838737487792969
4560,4.0,65.0,3.0,1.0,1.0,0.0,0.0,550.0,1900.0,20.0,25.0,7.822444915771484
4561,4.0,25.0,1.0,1.0,0.0,1.0,1.0,327.0,1178.0,27.0,15.0,7.344718933105469
4562,4.0,68.0,1.0,1.0,1.0,0.0,0.0,4240.0,6000.0,584.0,77.0,9.296609878540039
4563,4.0,512.0,4.0,6.0,5.0,0.0,0.0,7774.0,3500.0,2817.0,45.0,9.556833267211914
4564,4.0,100.0,3.0,3.0,2.0,0.0,0.0,1058.0,3310.0,379.0,42.0,8.474286079406738
4565,4.0,41.0,1.0,1.0,1.0,0.0,0.0,534.0,2800.0,133.0,36.0,8.161660194396973
4566,3.0,80.0,3.0,2.0,0.0,0.0,1.0,950.0,2720.0,192.0,36.0,8.268475532531738
4567,4.0,53.0,1.0,1.0,0.0,1.0,1.0,170.0,1680.0,68.0,22.0,7.570958614349365
4568,0.0,52.0,2.0,1.0,1.0,0.0,0.0,253.0,1375.0,66.0,19.0,7.446585178375244
4569,0.0,130.0,3.0,2.0,2.0,0.0,1.0,930.0,2200.0,260.0,30.0,8.137688636779785
4570,4.0,87.0,3.0,2.0,0.0,1.0,0.0,1078.0,3500.0,0.0,45.0,8.43901538848877
4571,1.0,55.0,2.0,1.0,1.0,0.0,1.0,344.0,950.0,20.0,13.0,7.191429138183594
4572,2.0,68.0,1.0,1.0,1.0,1.0,0.0,445.0,1300.0,70.0,19.0,7.51479959487915
4573,4.0,230.0,3.0,4.0,4.0,1.0,1.0,2200.0,6500.0,750.0,83.0,9.162619590759277
4574,2.0,75.0,3.0,2.0,1.0,0.0,1.0,441.0,1510.0,90.0,23.0,7.632885456085205
4575,4.0,50.0,2.0,1.0,0.0,1.0,1.0,1000.0,1000.0,45.0,13.0,7.62997579574585
4576,4.0,465.0,4.0,4.0,4.0,0.0,1.0,4500.0,6500.0,1167.0,83.0,9.413362503051758
4577,1.0,346.0,5.0,5.0,2.0,0.0,1.0,0.0,3800.0,407.0,58.0,8.358431816101074
4578,1.0,113.0,3.0,3.0,2.0,0.0,1.0,1000.0,3804.0,0.0,49.0,8.487558364868164
4579,3.0,75.0,1.0,2.0,1.0,0.0,1.0,1600.0,4300.0,209.0,56.0,8.726805686950684
4580,4.0,125.0,3.0,3.0,2.0,0.0,1.0,2250.0,3250.0,500.0,42.0,8.706655502319336
4581,4.0,35.0,1.0,1.0,0.0,1.0,1.0,0.0,1230.0,0.0,16.0,7.128496170043945
4582,4.0,34.0,1.0,1.0,0.0,0.0,1.0,310.0,4600.0,55.0,59.0,8.522180557250977
4583,4.0,200.0,5.0,2.0,3.0,0.0,1.0,0.0,4800.0,300.0,73.0,8.551401138305664
4584,4.0,215.0,4.0,4.0,3.0,0.0,1.0,3800.0,3400.0,1084.0,44.0,9.027498245239258
4585,4.0,92.0,3.0,2.0,2.0,0.0,1.0,880.0,3100.0,253.0,40.0,8.360305786132812
4586,0.0,70.0,3.0,2.0,1.0,0.0,1.0,500.0,1250.0,86.0,17.0,7.5251007080078125
4587,4.0,61.0,2.0,1.0,0.0,1.0,1.0,230.0,1220.0,25.0,16.0,7.307872772216797
4588,4.0,37.0,1.0,1.0,0.0,0.0,1.0,555.0,1100.0,37.0,14.0,7.442492485046387
4589,3.0,30.0,1.0,1.0,0.0,0.0,1.0,0.0,2600.0,21.0,19.0,7.878912925720215
4590,0.0,65.0,3.0,1.0,1.0,0.0,1.0,220.0,850.0,59.0,12.0,7.040536403656006
4591,2.0,40.0,1.0,1.0,0.0,0.0,0.0,0.0,1630.0,4.0,24.0,7.413970470428467
4592,2.0,52.0,2.0,1.0,1.0,1.0,1.0,205.0,750.0,18.0,11.0,6.892641544342041
4593,4.0,39.0,1.0,1.0,1.0,0.0,0.0,356.0,2200.0,60.0,28.0,7.880426406860352
4594,4.0,350.0,3.0,3.0,8.0,0.0,1.0,0.0,9240.0,1042.0,139.0,9.251578330993652
4595,3.0,70.0,2.0,1.0,0.0,1.0,0.0,800.0,2900.0,200.0,38.0,8.278681755065918
4596,1.0,140.0,3.0,3.0,2.0,0.0,1.0,1100.0,2330.0,198.0,30.0,8.20494556427002
4597,4.0,70.0,2.0,1.0,0.0,0.0,1.0,0.0,999.0,42.0,16.0,6.964135646820068
4598,0.0,60.0,1.0,2.0,1.0,0.0,1.0,2200.0,2200.0,0.0,30.0,8.396380424499512
4599,4.0,100.0,3.0,1.0,0.0,0.0,0.0,805.0,3900.0,120.0,50.0,8.492080688476562
4600,2.0,53.0,2.0,1.0,0.0,0.0,1.0,234.0,1560.0,0.0,23.0,7.505492210388184
4601,4.0,170.0,2.0,3.0,3.0,1.0,0.0,2500.0,5950.0,417.0,76.0,9.098738670349121
4602,2.0,270.0,3.0,2.0,2.0,0.0,1.0,0.0,2350.0,213.0,42.0,7.865571975708008
4603,4.0,68.0,2.0,2.0,1.0,0.0,1.0,600.0,4900.0,167.0,63.0,8.653645515441895
4604,4.0,58.0,2.0,2.0,2.0,0.0,1.0,770.0,1450.0,70.0,19.0,7.745002746582031
4605,1.0,73.0,3.0,2.0,1.0,0.0,1.0,635.0,1600.0,100.0,21.0,7.7651448249816895
4606,4.0,20.0,1.0,1.0,0.0,0.0,0.0,602.0,1800.0,130.0,23.0,7.846199035644531
4607,2.0,60.0,2.0,1.0,1.0,0.0,1.0,310.0,950.0,0.0,14.0,7.150701522827148
4608,4.0,65.0,3.0,2.0,0.0,0.0,0.0,1000.0,3200.0,245.0,41.0,8.408939361572266
4609,0.0,32.0,1.0,1.0,0.0,1.0,0.0,550.0,1300.0,0.0,18.0,7.533158779144287
4610,3.0,80.0,2.0,2.0,0.0,0.0,0.0,650.0,1700.0,100.0,22.0,7.813187122344971
4611,2.0,50.0,1.0,1.0,0.0,0.0,1.0,0.0,650.0,80.0,10.0,6.608000755310059
4612,4.0,65.0,2.0,2.0,1.0,0.0,1.0,650.0,2800.0,209.0,36.0,8.215006828308105
4613,2.0,129.0,2.0,2.0,2.0,0.0,0.0,1200.0,6800.0,209.0,100.0,9.025215148925781
4614,4.0,145.0,2.0,2.0,1.0,0.0,0.0,670.0,4300.0,72.0,55.0,8.536603927612305
4615,1.0,48.0,1.0,1.0,1.0,1.0,1.0,565.0,736.0,0.0,10.0,7.17930793762207
4616,4.0,38.0,1.0,1.0,1.0,0.0,0.0,580.0,2000.0,100.0,26.0,7.9035964012146
4617,0.0,520.0,5.0,5.0,2.0,1.0,1.0,1870.0,15000.0,780.0,200.0,9.789814949035645
4618,0.0,184.0,3.0,3.0,1.0,0.0,1.0,400.0,1200.0,132.0,16.0,7.466799259185791
4619,4.0,130.0,2.0,3.0,2.0,1.0,1.0,1600.0,4000.0,417.0,51.0,8.710948944091797
4620,3.0,26.0,1.0,1.0,0.0,0.0,1.0,963.0,1500.0,58.0,20.0,7.8407063484191895
4621,4.0,350.0,7.0,4.0,2.0,1.0,1.0,0.0,8000.0,1250.0,121.0,9.145482063293457
4622,2.0,38.0,1.0,1.0,0.0,0.0,1.0,210.0,1300.0,38.0,19.0,7.357556343078613
4623,2.0,194.0,2.0,3.0,0.0,0.0,1.0,700.0,3310.0,333.0,49.0,8.387767791748047
4624,4.0,160.0,3.0,3.0,2.0,0.0,0.0,1990.0,12650.0,360.0,161.0,9.626482009887695
4625,0.0,32.0,1.0,1.0,1.0,0.0,1.0,197.0,1500.0,132.0,20.0,7.5229411125183105
4626,3.0,175.0,4.0,1.0,0.0,0.0,1.0,0.0,2146.0,197.0,33.0,7.773594379425049
4627,4.0,26.0,1.0,1.0,1.0,0.0,0.0,1570.0,1700.0,223.0,22.0,8.165079116821289
4628,1.0,66.0,2.0,1.0,1.0,0.0,0.0,340.0,1050.0,47.0,14.0,7.280697345733643
4629,4.0,83.0,3.0,2.0,1.0,1.0,0.0,805.0,3300.0,80.0,42.0,8.34948444366455
4630,4.0,50.0,1.0,1.0,0.0,0.0,1.0,360.0,2800.0,0.0,36.0,8.069968223571777
4631,4.0,400.0,3.0,6.0,3.0,0.0,1.0,0.0,4780.0,817.0,72.0,8.6429443359375
4632,4.0,30.0,1.0,1.0,1.0,0.0,0.0,700.0,3300.0,9.0,42.0,8.306965827941895
4633,4.0,92.0,3.0,2.0,1.0,0.0,1.0,1500.0,2000.0,195.0,26.0,8.222016334533691
4634,0.0,156.0,7.0,2.0,1.0,0.0,1.0,350.0,2200.0,187.0,30.0,7.925880432128906
4635,4.0,150.0,3.0,4.0,3.0,0.0,1.0,2080.0,1980.0,648.0,26.0,8.462737083435059
4636,3.0,25.0,1.0,1.0,0.0,0.0,1.0,50.0,550.0,0.0,8.0,6.411818504333496
4637,3.0,60.0,2.0,1.0,1.0,0.0,1.0,742.0,1450.0,236.0,19.0,7.8030266761779785
4638,4.0,40.0,1.0,1.0,1.0,1.0,0.0,600.0,2300.0,34.0,30.0,7.994632244110107
4639,4.0,180.0,4.0,4.0,2.0,0.0,1.0,2600.0,2000.0,584.0,26.0,8.558526992797852
4640,4.0,230.0,3.0,2.0,3.0,1.0,1.0,0.0,4500.0,367.0,68.0,8.504310607910156
4641,4.0,70.0,2.0,2.0,0.0,0.0,1.0,900.0,1850.0,50.0,24.0,7.946263790130615
4642,4.0,70.0,1.0,2.0,1.0,0.0,1.0,0.0,1500.0,125.0,23.0,7.407924175262451
4643,4.0,380.0,4.0,4.0,2.0,0.0,1.0,0.0,5500.0,1000.0,83.0,8.792397499084473
4644,2.0,80.0,2.0,2.0,2.0,0.0,1.0,1380.0,3670.0,163.0,54.0,8.569406509399414
4645,1.0,66.0,2.0,2.0,1.0,1.0,0.0,536.0,2270.0,76.0,29.0,7.976595401763916
4646,4.0,86.0,2.0,1.0,1.0,0.0,1.0,995.0,2500.0,0.0,32.0,8.168486595153809
4647,2.0,80.0,3.0,2.0,1.0,0.0,1.0,200.0,1739.0,25.0,26.0,7.5963921546936035
4648,2.0,84.0,3.0,2.0,1.0,0.0,1.0,750.0,1600.0,109.0,24.0,7.817625522613525
4649,4.0,262.0,3.0,5.0,3.0,0.0,1.0,2130.0,5525.0,1000.0,71.0,9.074176788330078
4650,0.0,90.0,3.0,1.0,1.0,0.0,1.0,277.0,1430.0,99.0,20.0,7.510430335998535
4651,0.0,160.0,3.0,3.0,3.0,1.0,1.0,0.0,4500.0,350.0,74.0,8.502079963684082
4652,4.0,58.0,2.0,2.0,1.0,0.0,1.0,480.0,2100.0,88.0,27.0,7.899524688720703
4653,4.0,165.0,3.0,3.0,2.0,0.0,0.0,1663.0,6000.0,502.0,77.0,9.017119407653809
4654,4.0,48.0,1.0,1.0,0.0,0.0,1.0,650.0,1490.0,0.0,19.0,7.677863597869873
4655,4.0,112.0,3.0,2.0,3.0,0.0,1.0,0.0,3300.0,32.0,50.0,8.126518249511719
4656,4.0,110.0,3.0,2.0,2.0,0.0,1.0,1179.0,3500.0,205.0,45.0,8.503094673156738
4657,0.0,72.0,2.0,2.0,2.0,0.0,1.0,568.0,5300.0,375.0,71.0,8.750682830810547
4658,3.0,65.0,1.0,1.0,0.0,0.0,1.0,300.0,1800.0,30.0,24.0,7.675546169281006
4659,0.0,150.0,3.0,1.0,1.0,0.0,1.0,250.0,780.0,0.0,11.0,6.948897361755371
4660,4.0,65.0,3.0,2.0,1.0,1.0,1.0,500.0,1900.0,29.0,25.0,7.805881977081299
4661,2.0,90.0,3.0,1.0,1.0,0.0,1.0,350.0,1550.0,0.0,23.0,7.562161445617676
4662,2.0,66.0,2.0,2.0,0.0,0.0,1.0,250.0,1600.0,0.0,24.0,7.5363640785217285
4663,4.0,117.0,2.0,3.0,3.0,0.0,1.0,1500.0,9000.0,560.0,115.0,9.32197093963623
4664,3.0,80.0,3.0,2.0,0.0,1.0,1.0,978.0,2870.0,180.0,37.0,8.310415267944336
4665,3.0,64.0,2.0,1.0,0.0,0.0,1.0,210.0,900.0,38.0,12.0,7.057036876678467
4666,4.0,64.0,1.0,1.0,0.0,0.0,1.0,500.0,1750.0,0.0,23.0,7.72929573059082
4667,4.0,55.0,1.0,1.0,0.0,0.0,1.0,0.0,1650.0,0.0,25.0,7.42416524887085
4668,2.0,70.0,2.0,1.0,1.0,0.0,1.0,400.0,1350.0,28.0,20.0,7.494986057281494
4669,4.0,74.0,2.0,3.0,2.0,0.0,1.0,450.0,3200.0,40.0,41.0,8.224699974060059
4670,4.0,126.0,3.0,4.0,1.0,0.0,1.0,1980.0,4000.0,309.0,51.0,8.754792213439941
4671,4.0,480.0,4.0,5.0,3.0,0.0,1.0,0.0,15000.0,742.0,226.0,9.678529739379883
4672,0.0,97.0,3.0,3.0,1.0,1.0,1.0,320.0,1300.0,109.0,18.0,7.4662275314331055
4673,2.0,76.0,2.0,2.0,1.0,0.0,1.0,250.0,2200.0,70.0,33.0,7.845416069030762
4674,3.0,102.0,3.0,1.0,1.0,0.0,1.0,1897.0,1500.0,137.0,20.0,8.17611026763916
4675,0.0,200.0,4.0,3.0,2.0,0.0,1.0,0.0,5700.0,236.0,94.0,8.704668045043945
4676,4.0,38.0,1.0,1.0,0.0,0.0,0.0,150.0,1900.0,5.0,25.0,7.640604019165039
4677,4.0,400.0,4.0,5.0,3.0,0.0,0.0,4670.0,6000.0,1195.0,77.0,9.387733459472656
4678,4.0,200.0,3.0,1.0,2.0,0.0,1.0,0.0,3000.0,0.0,46.0,8.021912574768066
4679,0.0,80.0,3.0,2.0,0.0,1.0,1.0,280.0,1500.0,112.0,20.0,7.556427955627441
4680,1.0,80.0,3.0,1.0,4.0,0.0,1.0,0.0,5500.0,0.0,83.0,8.627660751342773
4681,0.0,200.0,4.0,3.0,2.0,0.0,1.0,0.0,14500.0,403.0,238.0,9.625161170959473
4682,4.0,36.0,1.0,1.0,0.0,1.0,1.0,284.0,1650.0,0.0,21.0,7.5786566734313965
4683,4.0,151.0,3.0,3.0,3.0,0.0,0.0,1800.0,3950.0,750.0,51.0,8.787525177001953
4684,4.0,49.0,2.0,2.0,1.0,0.0,1.0,432.0,2400.0,55.0,31.0,7.978996276855469
4685,4.0,51.0,1.0,1.0,0.0,0.0,1.0,367.0,1700.0,84.0,22.0,7.684324264526367
4686,2.0,80.0,3.0,2.0,1.0,1.0,1.0,557.0,2700.0,84.0,40.0,8.126222610473633
4687,1.0,55.0,2.0,1.0,1.0,0.0,1.0,422.0,870.0,90.0,12.0,7.240649700164795
4688,4.0,110.0,2.0,2.0,1.0,0.0,1.0,550.0,2700.0,121.0,35.0,8.133587837219238
4689,0.0,30.0,1.0,1.0,1.0,1.0,0.0,0.0,860.0,0.0,12.0,6.77193546295166
4690,1.0,60.0,2.0,1.0,1.0,0.0,1.0,200.0,1100.0,84.0,14.0,7.243513107299805
4691,4.0,830.0,2.0,2.0,2.0,0.0,1.0,0.0,2001.0,159.0,31.0,7.692569732666016
4692,4.0,140.0,3.0,2.0,2.0,1.0,0.0,900.0,5000.0,142.0,64.0,8.717190742492676
4693,0.0,70.0,3.0,1.0,1.0,1.0,1.0,190.0,1150.0,0.0,16.0,7.213031768798828
4694,4.0,140.0,3.0,2.0,0.0,0.0,1.0,2450.0,7000.0,542.0,89.0,9.21840763092041
4695,3.0,90.0,2.0,2.0,0.0,1.0,0.0,1002.0,6000.0,70.0,78.0,8.875007629394531
4696,3.0,85.0,3.0,2.0,1.0,0.0,1.0,770.0,2300.0,115.0,30.0,8.07589340209961
4697,3.0,150.0,3.0,3.0,1.0,1.0,1.0,2400.0,4000.0,334.0,52.0,8.82276439666748
4698,3.0,70.0,2.0,1.0,0.0,1.0,1.0,150.0,950.0,30.0,13.0,7.042286396026611
4699,4.0,205.0,3.0,3.0,4.0,0.0,0.0,2700.0,8500.0,788.0,108.0,9.401042938232422
4700,0.0,167.0,4.0,3.0,3.0,1.0,1.0,500.0,5140.0,167.0,69.0,8.678801536560059
4701,2.0,47.0,1.0,1.0,1.0,1.0,0.0,400.0,2200.0,0.0,33.0,7.876258850097656
4702,2.0,63.0,2.0,2.0,1.0,0.0,1.0,480.0,2000.0,56.0,30.0,7.85049295425415
4703,3.0,18.0,1.0,1.0,0.0,1.0,1.0,521.0,1040.0,95.0,14.0,7.421177387237549
4704,3.0,187.0,2.0,3.0,3.0,0.0,1.0,1600.0,3100.0,292.0,40.0,8.523771286010742
4705,4.0,79.0,3.0,2.0,2.0,0.0,1.0,995.0,2200.0,146.0,28.0,8.122668266296387
4706,2.0,44.0,1.0,1.0,0.0,0.0,1.0,350.0,769.0,35.0,12.0,7.062191486358643
4707,4.0,90.0,2.0,3.0,1.0,0.0,1.0,574.0,2100.0,0.0,27.0,7.901747703552246
4708,4.0,220.0,4.0,2.0,1.0,1.0,1.0,1340.0,6000.0,17.0,77.0,8.91395378112793
4709,1.0,100.0,2.0,1.0,0.0,0.0,1.0,550.0,900.0,61.0,12.0,7.329093933105469
4710,4.0,120.0,3.0,4.0,3.0,0.0,1.0,1300.0,4440.0,289.0,57.0,8.713911056518555
4711,0.0,180.0,4.0,3.0,3.0,0.0,1.0,2397.0,4500.0,520.0,60.0,8.919720649719238
4712,3.0,253.0,4.0,3.0,1.0,0.0,1.0,2000.0,3000.0,600.0,39.0,8.637639045715332
4713,4.0,50.0,2.0,1.0,0.0,1.0,1.0,0.0,900.0,50.0,14.0,6.872128009796143
4714,0.0,120.0,2.0,3.0,1.0,0.0,1.0,350.0,1800.0,0.0,24.0,7.684783935546875
4715,4.0,220.0,4.0,2.0,2.0,1.0,1.0,2560.0,8000.0,650.0,102.0,9.333531379699707
4716,4.0,140.0,2.0,1.0,0.0,0.0,1.0,900.0,2200.0,0.0,28.0,8.048468589782715
4717,3.0,180.0,4.0,2.0,2.0,1.0,1.0,2043.0,7500.0,409.0,97.0,9.21542739868164
4718,4.0,170.0,3.0,5.0,3.0,1.0,1.0,2091.0,4500.0,951.0,19.0,8.930891036987305
4719,4.0,250.0,5.0,3.0,6.0,0.0,1.0,0.0,15000.0,2704.0,226.0,9.794286727905273
4720,3.0,70.0,1.0,2.0,1.0,0.0,1.0,1200.0,2200.0,149.0,29.0,8.182838439941406
4721,3.0,60.0,1.0,1.0,0.0,0.0,1.0,350.0,1000.0,0.0,13.0,7.21817684173584
4722,4.0,380.0,4.0,2.0,6.0,0.0,1.0,0.0,9800.0,525.0,148.0,9.256364822387695
4723,4.0,32.0,1.0,1.0,1.0,1.0,0.0,480.0,2150.0,0.0,28.0,7.885705471038818
4724,2.0,116.0,3.0,2.0,2.0,0.0,1.0,670.0,3400.0,200.0,50.0,8.37124252319336
4725,3.0,19.0,1.0,1.0,0.0,0.0,1.0,310.0,500.0,45.0,7.0,6.7604146003723145
4726,1.0,140.0,3.0,2.0,1.0,0.0,1.0,980.0,2000.0,221.0,26.0,8.079618453979492
4727,4.0,500.0,4.0,3.0,5.0,1.0,0.0,0.0,12000.0,84.0,181.0,9.414994239807129
4728,2.0,80.0,2.0,1.0,0.0,0.0,1.0,0.0,950.0,0.0,17.0,6.875232219696045
4729,3.0,64.0,2.0,1.0,0.0,1.0,1.0,0.0,1700.0,78.0,26.0,7.498315811157227
4730,4.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,2060.0,0.0,27.0,7.6439619064331055
4731,4.0,237.0,4.0,4.0,4.0,0.0,1.0,3100.0,4990.0,1031.0,64.0,9.125435829162598
4732,4.0,190.0,4.0,4.0,3.0,0.0,1.0,2263.0,6000.0,899.0,77.0,9.13129711151123
4733,3.0,28.0,1.0,1.0,0.0,0.0,1.0,200.0,1600.0,0.0,21.0,7.507689952850342
4734,1.0,46.0,2.0,1.0,1.0,1.0,1.0,250.0,1100.0,53.0,5.0,7.250635623931885
4735,2.0,120.0,3.0,2.0,2.0,1.0,1.0,600.0,2000.0,121.0,30.0,7.920083045959473
4736,4.0,76.0,2.0,1.0,1.0,0.0,1.0,0.0,2000.0,45.0,31.0,7.6386799812316895
4737,4.0,142.0,3.0,2.0,1.0,0.0,1.0,1950.0,8500.0,194.0,108.0,9.282753944396973
4738,3.0,296.0,3.0,2.0,1.0,0.0,1.0,1400.0,13500.0,848.0,174.0,9.675394058227539
4739,0.0,365.0,4.0,6.0,6.0,0.0,1.0,490.0,13000.0,459.0,214.0,9.558246612548828
4740,3.0,125.0,4.0,2.0,2.0,1.0,1.0,1676.0,4500.0,40.0,58.0,8.744328498840332
4741,1.0,55.0,2.0,1.0,1.0,0.0,1.0,450.0,1550.0,83.0,20.0,7.651595592498779
4742,4.0,400.0,6.0,4.0,3.0,0.0,1.0,0.0,3999.0,2250.0,61.0,8.750049591064453
4743,4.0,50.0,1.0,1.0,0.0,0.0,0.0,464.0,1190.0,114.0,18.0,7.488293647766113
4744,4.0,36.0,1.0,1.0,0.0,0.0,1.0,423.0,2680.0,47.0,34.0,8.066207885742188
4745,2.0,48.0,1.0,1.0,1.0,0.0,0.0,950.0,2500.0,0.0,37.0,8.157083511352539
4746,2.0,38.0,1.0,1.0,0.0,0.0,0.0,530.0,850.0,34.0,13.0,7.2640299797058105
4747,2.0,94.0,1.0,1.0,1.0,0.0,1.0,700.0,4800.0,250.0,71.0,8.66939926147461
4748,4.0,49.0,2.0,1.0,1.0,1.0,1.0,513.0,1890.0,0.0,24.0,7.794823169708252
4749,3.0,60.0,2.0,1.0,1.0,0.0,1.0,300.0,1300.0,53.0,17.0,7.421177387237549
4750,1.0,70.0,2.0,3.0,1.0,0.0,1.0,1196.0,2004.0,0.0,26.0,8.07930850982666
4751,4.0,75.0,3.0,2.0,1.0,0.0,1.0,670.0,1539.0,0.0,20.0,7.709756851196289
4752,4.0,54.0,1.0,1.0,0.0,0.0,0.0,500.0,3949.0,0.0,51.0,8.412055015563965
4753,4.0,50.0,1.0,1.0,0.0,0.0,0.0,370.0,3398.0,177.0,44.0,8.291546821594238
4754,3.0,81.0,2.0,3.0,2.0,1.0,0.0,1010.0,5500.0,1800.0,71.0,9.033842086791992
4755,4.0,750.0,4.0,6.0,2.0,0.0,1.0,0.0,15000.0,2041.0,226.0,9.756784439086914
4756,4.0,20.0,1.0,1.0,0.0,0.0,0.0,602.0,1800.0,130.0,23.0,7.846199035644531
4757,4.0,100.0,2.0,3.0,2.0,0.0,1.0,0.0,12960.0,0.0,165.0,9.482730865478516
4758,4.0,49.0,1.0,1.0,1.0,1.0,1.0,545.0,1200.0,0.0,16.0,7.474205017089844
4759,4.0,20.0,1.0,1.0,0.0,1.0,1.0,0.0,1000.0,84.0,13.0,7.001245498657227
4760,3.0,80.0,2.0,1.0,0.0,0.0,1.0,871.0,600.0,94.0,8.0,7.361375331878662
4761,3.0,156.0,3.0,2.0,3.0,0.0,1.0,1200.0,2200.0,167.0,29.0,8.18785572052002
4762,4.0,287.0,3.0,3.0,4.0,0.0,1.0,900.0,4477.0,900.0,68.0,8.755579948425293
4763,0.0,130.0,4.0,4.0,3.0,1.0,1.0,1778.0,5200.0,529.0,70.0,8.933004379272461
4764,2.0,302.0,4.0,4.0,3.0,0.0,1.0,2100.0,8973.0,750.0,132.0,9.389406204223633
4765,4.0,35.0,1.0,1.0,0.0,1.0,1.0,400.0,1740.0,50.0,23.0,7.702556133270264
4766,4.0,90.0,2.0,1.0,0.0,0.0,1.0,255.0,1990.0,0.0,26.0,7.7284159660339355
4767,4.0,81.0,2.0,1.0,1.0,1.0,1.0,1121.0,3910.0,340.0,50.0,8.598219871520996
4768,3.0,40.0,2.0,1.0,0.0,0.0,1.0,480.0,1417.0,84.0,18.0,7.600902557373047
4769,4.0,60.0,2.0,1.0,1.0,0.0,1.0,750.0,1841.0,77.0,7.0,7.892078399658203
